0,1 111 186 105 83 122 228 239 16 50321 80 5 5 943 1710 7
0,1 111 186 105 83 122 228 239 16 50322 80 5 5 943 1708 7
0,1 111 186 105 83 122 228 239 16 50299 80 5 5 831 1741 7
0,1 111 186 105 83 122 228 239 16 50250 80 5 6 720 1826 7
0,1 111 186 105 83 122 228 239 16 50317 80 5 5 818 1683 7
0,2 111 186 103 124 111 186 103 255 137 137 27 0 2484 0 10
0,1 111 186 105 83 122 228 239 16 50303 80 5 5 836 1619 7
0,1 111 186 105 83 122 228 239 16 50253 80 5 5 711 1726 7
0,1 111 186 105 83 122 228 239 16 50304 80 5 5 834 1554 7
0,1 111 186 105 83 122 228 239 16 50305 80 5 5 837 1549 7
0,1 111 186 105 83 122 228 239 16 50306 80 5 5 836 1530 7
0,2 111 186 105 250 224 0 0 251 5353 5353 10 0 2335 0 8
0,1 111 186 105 83 122 228 239 16 50291 80 5 5 829 1472 7
0,2 111 186 123 165 111 186 123 255 137 137 25 0 2300 0 10
0,1 111 186 105 83 122 228 239 16 50295 80 5 5 829 1458 7
0,1 111 186 105 83 122 228 239 16 50260 80 5 5 698 1586 7
0,1 111 186 105 83 122 228 239 16 50234 80 5 5 717 1561 7
0,1 111 186 105 83 122 228 239 16 50316 80 5 5 817 1449 7
0,2 111 186 123 113 111 186 123 255 137 137 24 0 2208 0 10
0,1 111 186 105 83 122 228 239 16 50233 80 5 5 737 1465 7
0,2 111 186 103 88 111 186 103 255 137 137 21 0 2148 0 10
0,3 58 51 100 224 111 186 105 83 0 0 26 0 2132 0 81
0,1 111 186 105 83 122 228 239 16 50308 80 5 5 832 1285 7
0,2 111 186 103 23 239 255 255 250 63060 1900 6 0 2115 0 12
0,1 111 186 105 83 122 228 239 16 50226 80 5 5 714 1376 7
0,2 111 186 103 124 239 255 255 250 51140 1900 12 0 2064 0 12
0,1 111 186 105 83 122 228 239 16 50252 80 5 5 715 1279 7
0,1 111 186 105 83 122 228 239 16 50258 80 5 5 704 1273 7
0,1 111 186 105 83 122 228 239 16 50319 80 5 5 813 1149 7
0,1 111 186 105 83 122 228 239 16 50320 80 5 5 816 1135 7
0,1 111 186 105 83 122 228 239 16 50228 80 5 5 716 1228 7
0,1 111 186 105 83 122 228 239 16 50297 80 5 5 828 1107 7
0,1 111 186 105 83 122 228 239 16 50301 80 5 5 830 1103 7
0,1 111 186 105 83 122 228 239 16 50293 80 5 5 828 1082 7
0,1 111 186 105 83 118 228 48 95 50370 80 4 3 978 931 7
0,1 111 186 105 83 122 228 239 16 50298 80 5 5 829 1037 7
0,1 111 186 105 83 122 228 239 16 50227 80 5 5 704 1089 7
0,1 111 186 105 83 118 228 48 95 50369 80 4 3 963 829 7
0,1 111 186 105 83 121 43 68 40 50384 80 4 3 552 1237 7
0,2 111 186 103 10 239 255 255 250 59406 1900 10 0 1750 0 12
0,1 111 186 105 83 122 228 239 16 50275 80 5 5 976 757 7
0,1 111 186 105 83 118 228 48 78 50365 80 4 3 828 892 7
0,1 111 186 105 83 122 228 239 16 50274 80 5 5 822 894 7
0,1 111 186 105 83 122 228 239 16 50294 80 5 5 832 866 7
0,1 111 186 105 83 122 228 239 16 50238 80 5 5 728 912 7
0,1 111 186 105 83 122 228 239 16 50230 80 5 5 730 864 7
0,1 111 186 105 83 111 235 171 11 50388 80 5 4 721 839 7
0,1 111 186 105 83 122 228 239 16 50255 80 5 5 703 856 7
0,1 111 186 105 83 122 228 239 16 50323 80 5 5 797 714 7
0,1 111 186 105 83 122 228 239 16 50229 80 5 5 728 714 7
0,1 111 186 105 83 122 228 239 16 50236 80 5 5 730 702 7
0,2 111 186 123 172 239 255 255 250 53121 1900 8 0 1432 0 12
0,2 111 186 123 44 239 255 255 250 56402 1900 3 0 1422 0 12
0,2 111 186 123 44 239 255 255 250 56407 1900 3 0 1422 0 12
0,2 111 186 123 44 239 255 255 250 57726 1900 3 0 1422 0 12
0,2 111 186 123 44 239 255 255 250 57731 1900 3 0 1422 0 12
0,2 111 186 123 44 239 255 255 250 57736 1900 3 0 1422 0 12
0,2 111 186 123 44 239 255 255 250 57741 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 50011 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 50016 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 52262 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 52267 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 54618 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 54623 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 64449 1900 3 0 1422 0 12
0,2 111 186 123 177 239 255 255 250 64454 1900 3 0 1422 0 12
0,2 111 186 105 63 239 255 255 250 60506 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 60658 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 60663 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 60669 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 60674 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 65522 1900 3 0 1419 0 12
0,2 111 186 105 63 239 255 255 250 65527 1900 3 0 1419 0 12
0,1 111 186 105 83 112 65 149 224 50333 80 4 3 626 756 7
0,2 111 186 123 40 239 255 255 250 49430 1900 9 0 1251 0 153
0,1 111 186 105 83 202 106 83 123 50270 80 5 3 735 452 7
0,2 10 0 3 250 10 0 3 255 138 138 5 0 1170 0 10
0,2 10 0 3 250 10 0 3 255 137 137 10 0 1100 0 10
0,2 111 186 103 7 239 255 255 250 50931 1900 4 0 864 0 12
0,2 111 186 103 60 239 255 255 250 65452 1900 4 0 864 0 12
0,2 111 186 105 10 239 255 255 250 63594 1900 4 0 864 0 12
0,2 111 186 105 86 239 255 255 250 64926 1900 4 0 864 0 12
0,2 111 186 105 230 239 255 255 250 60734 1900 4 0 864 0 12
0,2 111 186 123 109 239 255 255 250 56084 1900 4 0 864 0 12
0,2 111 186 123 228 239 255 255 250 57208 1900 4 0 864 0 12
0,2 111 186 103 29 239 255 255 250 58162 1900 4 0 860 0 12
0,2 111 186 103 115 239 255 255 250 57840 1900 4 0 860 0 12
0,2 111 186 103 156 239 255 255 250 55480 1900 4 0 860 0 12
0,2 111 186 105 58 239 255 255 250 56368 1900 4 0 860 0 12
0,2 111 186 105 63 239 255 255 250 63784 1900 4 0 860 0 12
0,2 111 186 105 69 239 255 255 250 60330 1900 4 0 860 0 12
0,2 111 186 105 83 239 255 255 250 64376 1900 4 0 860 0 12
0,2 111 186 105 90 239 255 255 250 51692 1900 4 0 860 0 12
0,2 111 186 105 116 239 255 255 250 61650 1900 4 0 860 0 12
0,2 111 186 105 237 239 255 255 250 51027 1900 4 0 860 0 12
0,2 111 186 105 251 239 255 255 250 56266 1900 4 0 860 0 12
0,2 111 186 123 3 239 255 255 250 52970 1900 4 0 860 0 12
0,2 111 186 123 17 239 255 255 250 64003 1900 4 0 860 0 12
0,2 111 186 123 70 239 255 255 250 61048 1900 4 0 860 0 12
0,2 111 186 123 108 239 255 255 250 59368 1900 4 0 860 0 12
0,2 111 186 123 113 239 255 255 250 49208 1900 4 0 860 0 12
0,2 111 186 123 150 239 255 255 250 52999 1900 4 0 860 0 12
0,2 111 186 123 163 239 255 255 250 61214 1900 4 0 860 0 12
0,2 111 186 123 108 111 186 123 255 137 137 9 0 828 0 10
0,1 111 186 105 83 58 51 100 224 50359 80 9 4 498 246 7
0,2 111 186 103 124 239 255 255 250 53560 1900 4 0 700 0 12
0,2 111 186 103 124 239 255 255 250 49778 1900 4 0 682 0 12
0,2 111 186 105 69 239 255 255 250 53571 1900 4 0 664 0 12
0,2 111 186 103 140 239 255 255 250 51371 1900 3 0 645 0 12
0,1 111 186 105 83 119 75 216 20 50204 443 8 2 433 126 91
0,2 111 186 105 251 111 186 105 255 137 137 6 0 552 0 10
0,2 111 186 123 3 239 255 255 250 50082 1900 3 0 537 0 12
0,2 111 186 123 44 239 255 255 250 56405 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 56410 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 57729 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 57734 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 57739 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 57744 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 50014 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 50019 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 52265 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 52270 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 54621 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 54626 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 64452 1900 1 0 524 0 12
0,2 111 186 123 177 239 255 255 250 64457 1900 1 0 524 0 12
0,2 111 186 123 44 239 255 255 250 56406 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 56411 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 57730 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 57735 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 57740 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 57745 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 50015 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 50020 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 52266 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 52271 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 54622 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 54627 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 64453 1900 1 0 522 0 12
0,2 111 186 123 177 239 255 255 250 64458 1900 1 0 522 0 12
0,2 111 186 123 44 239 255 255 250 56404 1900 1 0 512 0 12
0,2 111 186 123 44 239 255 255 250 56409 1900 1 0 512 0 12
0,2 111 186 123 44 239 255 255 250 57728 1900 1 0 512 0 12
0,2 111 186 123 44 239 255 255 250 57733 1900 1 0 512 0 12
0,2 111 186 123 44 239 255 255 250 57738 1900 1 0 512 0 12
0,2 111 186 123 44 239 255 255 250 57743 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 50013 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 50018 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 52264 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 52269 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 54620 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 54625 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 64451 1900 1 0 512 0 12
0,2 111 186 123 177 239 255 255 250 64456 1900 1 0 512 0 12
0,2 111 186 105 63 239 255 255 250 60508 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 60660 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 60665 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 60671 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 60676 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 65524 1900 1 0 511 0 12
0,2 111 186 105 63 239 255 255 250 65529 1900 1 0 511 0 12
0,2 111 186 123 44 239 255 255 250 56403 1900 1 0 506 0 12
0,2 111 186 123 44 239 255 255 250 56408 1900 1 0 506 0 12
0,2 111 186 123 44 239 255 255 250 57727 1900 1 0 506 0 12
0,2 111 186 123 44 239 255 255 250 57732 1900 1 0 506 0 12
0,2 111 186 123 44 239 255 255 250 57737 1900 1 0 506 0 12
0,2 111 186 123 44 239 255 255 250 57742 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 50012 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 50017 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 52263 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 52268 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 54619 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 54624 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 64450 1900 1 0 506 0 12
0,2 111 186 123 177 239 255 255 250 64455 1900 1 0 506 0 12
0,2 111 186 105 63 239 255 255 250 60507 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 60659 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 60664 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 60670 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 60675 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 65523 1900 1 0 505 0 12
0,2 111 186 105 63 239 255 255 250 65528 1900 1 0 505 0 12
0,1 111 186 105 83 182 61 248 33 50186 443 4 4 217 271 91
0,3 111 186 105 254 111 186 105 83 0 0 5 0 466 0 81
0,1 111 186 105 83 119 75 216 20 50189 443 3 4 163 271 91
0,2 111 186 103 23 239 255 255 250 10619 1900 2 0 430 0 12
0,2 111 186 123 43 239 255 255 250 54172 1900 2 0 430 0 12
0,1 111 186 105 83 182 61 248 33 50183 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50184 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50185 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50192 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50193 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50194 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50195 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50196 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50197 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50198 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50199 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50200 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50201 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50202 443 4 3 217 211 91
0,1 111 186 105 83 182 61 248 33 50203 443 4 3 217 211 91
0,2 111 186 103 12 239 255 255 250 45517 1900 2 0 428 0 12
0,2 111 186 105 93 239 255 255 250 60547 1900 2 0 426 0 12
0,2 111 186 105 83 202 120 127 219 50454 53 1 2 78 336 5
0,2 111 186 105 83 202 120 127 219 59377 53 2 3 151 258 5
0,2 111 186 105 83 202 120 127 220 63669 53 3 2 221 180 5
0,2 111 186 105 83 202 120 127 219 53083 53 2 2 142 218 5
0,2 111 186 105 83 202 120 127 220 53083 53 2 2 142 218 5
0,2 111 186 105 83 202 120 127 219 64120 53 1 1 71 286 5
0,2 111 186 105 83 202 120 127 220 64120 53 1 1 71 286 5
0,2 111 186 105 83 202 120 127 220 60801 53 1 1 73 262 5
0,2 111 186 105 83 202 120 127 219 63669 53 2 2 148 180 5
0,2 111 186 105 83 202 120 127 220 58140 53 2 2 146 178 5
0,2 111 186 105 83 202 120 127 220 49621 53 4 0 316 0 5
0,2 111 186 105 83 202 120 127 220 56022 53 4 0 316 0 5
0,2 111 186 105 83 202 120 127 219 59627 53 1 1 76 240 5
0,2 111 186 105 83 202 120 127 220 59627 53 1 1 76 240 5
0,2 111 186 105 83 202 120 127 219 65158 53 1 1 76 240 5
0,2 111 186 105 83 202 120 127 219 59852 53 1 2 72 242 5
0,2 111 186 105 83 202 120 127 219 58291 53 1 2 71 240 5
0,2 111 186 105 83 202 120 127 219 52954 53 1 1 74 236 5
0,2 111 186 105 83 202 120 127 220 52954 53 1 1 74 236 5
0,2 111 186 105 83 202 120 127 219 58110 53 1 1 74 236 5
0,2 111 186 105 83 202 120 127 220 58110 53 1 1 74 236 5
0,2 111 186 105 83 202 120 127 219 59195 53 1 1 81 229 5
0,2 111 186 105 83 202 120 127 220 59195 53 1 1 81 229 5
0,2 111 186 105 83 202 120 127 219 63479 53 1 1 78 229 5
0,2 111 186 105 83 202 120 127 220 63479 53 1 1 78 229 5
0,2 111 186 105 83 202 120 127 219 52075 53 1 1 78 225 5
0,2 111 186 105 83 202 120 127 220 52075 53 1 1 78 225 5
0,2 111 186 105 83 202 120 127 219 59568 53 1 1 74 225 5
0,2 111 186 105 83 202 120 127 220 59568 53 1 1 74 225 5
0,2 111 186 105 83 202 120 127 220 49472 53 4 0 296 0 5
